release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2006,43,64449.0,False,False,False,False,True,False,False,False,False,False
2016,131,4787.0,False,False,False,False,False,False,False,False,False,False
2020,29,7896.0,False,False,False,False,False,False,True,False,False,False
2018,29,1895.0,False,False,False,False,False,False,True,False,False,False
2018,24,18023.0,False,False,False,False,True,False,False,False,False,False
2021,136,2158.0,False,False,False,True,False,False,False,False,False,False
2021,139,3383.0,False,False,False,False,False,False,False,False,False,False
2011,22,4367.0,False,False,False,False,False,False,False,True,False,False
2021,48,478.0,False,False,False,False,False,False,True,False,False,False
2018,97,30698.0,False,False,False,True,False,False,False,False,False,False
2019,60,582.0,False,False,False,False,False,False,False,False,False,False
2017,116,534.0,False,False,False,False,False,False,False,False,False,False
2021,117,2079.0,False,False,True,False,False,False,False,False,False,False
2016,27,433.0,False,False,False,False,False,False,False,False,False,False
2015,90,74.0,False,False,False,False,False,False,False,False,False,False
2018,24,102.0,False,False,False,False,True,False,False,False,False,False
2017,23,993.0,False,False,False,False,False,False,False,False,False,True
2021,114,15125.0,False,False,False,False,False,False,False,False,False,False
2021,117,44054.0,False,False,True,False,False,False,False,False,False,False
2009,103,40289.0,False,False,True,False,False,False,False,False,False,False
2007,101,89755.0,False,False,False,False,False,False,False,False,False,False
2021,60,14315.0,False,False,False,False,False,False,False,False,False,False
2017,86,1593.0,False,False,False,False,False,False,False,False,False,False
2016,108,297.0,False,True,False,False,False,False,False,False,False,False
2021,100,556.0,False,False,False,True,False,False,False,False,False,False
2020,3,30.0,False,False,False,False,False,False,False,False,True,False
2019,100,341.0,False,False,False,False,False,False,False,False,False,False
1994,147,142.0,False,False,False,False,False,False,False,False,False,False
2018,82,5598.0,False,False,False,False,False,False,False,False,False,False
2020,92,3641.0,False,True,False,False,False,False,False,False,False,False
2022,128,3270.0,False,False,False,False,False,False,False,False,False,False
2017,122,42808.0,False,False,True,False,False,False,False,False,False,False
2021,12,620.0,False,False,False,False,False,False,False,False,False,False
2011,122,927.0,False,False,False,False,False,False,False,False,False,False
2017,56,921.0,False,False,False,False,False,False,False,False,False,False
1966,117,16168.0,False,False,True,False,False,False,False,False,False,False
2018,21,25.0,False,False,False,False,False,False,False,False,False,True
2018,95,31042.0,False,False,False,False,False,False,False,False,False,False
2003,21,4577.0,False,False,False,False,False,False,False,False,False,True
2021,90,113483.0,False,False,False,True,False,False,False,False,False,False
2021,47,1413.0,False,False,False,False,False,False,True,False,False,False
2016,83,737.0,False,False,False,False,False,False,False,False,False,False
2017,24,17.0,False,False,False,False,False,False,False,False,False,True
2014,120,76395.0,False,False,True,False,False,False,False,False,False,False
2021,54,3637.0,False,False,False,False,False,False,True,False,False,False
2018,104,4460.0,False,False,True,False,False,False,False,False,False,False
2020,55,2039.0,False,False,False,False,False,False,True,False,False,False
2019,141,960.0,False,False,False,False,False,False,False,False,False,False
2018,69,333.0,False,False,False,False,False,False,False,False,False,False
2009,155,10206.0,False,False,False,False,False,False,False,False,False,False
2017,115,6656.0,False,False,True,False,False,False,False,False,False,False
2021,86,1572.0,False,False,False,False,False,False,False,False,False,False
2021,108,4169.0,False,False,True,False,False,False,False,False,False,False
2016,52,989090.0,False,False,False,False,True,False,False,False,False,False
2022,97,12270.0,False,False,False,True,False,False,False,False,False,False
2012,120,600392.0,False,False,False,True,False,False,False,False,False,False
2020,30,61739.0,False,False,False,False,False,False,True,False,False,False
2003,23,13.0,False,False,False,False,False,False,False,False,True,False
2017,83,665.0,False,False,False,False,False,False,False,False,False,False
2018,130,809.0,False,True,False,False,False,False,False,False,False,False
2016,24,1075.0,False,False,False,False,False,False,False,False,False,False
2010,97,3264.0,False,False,False,False,False,False,False,False,False,False
2017,67,840.0,False,False,False,False,False,False,False,False,False,False
2020,103,47588.0,False,False,True,False,False,False,False,False,False,False
2020,55,469.0,False,False,False,False,False,False,False,False,False,False
2015,84,17447.0,False,False,False,False,False,False,False,False,False,False
2019,113,29.0,False,False,False,False,False,False,False,False,False,False
2021,55,226.0,False,False,False,False,False,False,False,False,False,False
2020,2,9461.0,False,False,False,False,False,True,False,False,False,False
2015,97,53733.0,False,False,False,True,False,False,False,False,False,False
2019,59,1571.0,False,False,False,False,False,False,False,False,False,False
2016,97,70542.0,False,False,False,True,False,False,False,False,False,False
2021,32,85.0,False,False,False,False,False,False,True,False,False,False
2020,8,22.0,False,False,False,False,False,False,False,False,False,False
2020,45,6778.0,False,False,False,False,True,False,False,False,False,False
2018,79,20.0,False,False,False,False,False,False,False,False,False,False
2020,13,6.0,False,False,False,False,False,False,False,False,True,False
2018,58,6421.0,False,False,False,False,False,False,True,False,False,False
2021,90,1658.0,False,False,False,False,False,False,False,False,False,False
2018,87,4544.0,False,True,False,False,False,False,False,False,False,False
2000,93,167670.0,False,False,False,True,False,False,False,False,False,False
2014,24,3273.0,False,False,False,False,True,False,False,False,False,False
2012,141,1049.0,False,False,False,True,False,False,False,False,False,False
2021,71,3688.0,False,False,False,False,False,False,False,False,False,False
2016,45,767.0,False,False,False,False,True,False,False,False,False,False
2015,159,117333.0,False,False,True,False,False,False,False,False,False,False
2009,72,2548.0,False,False,False,False,False,False,False,False,False,False
2019,56,17.0,False,False,False,False,True,False,False,False,False,False
2018,45,10990.0,False,False,False,False,False,False,True,False,False,False
2019,23,34730.0,False,False,False,False,False,False,True,False,False,False
2017,109,3986.0,False,False,False,False,False,False,False,False,False,False
2016,23,880.0,False,False,False,False,False,False,True,False,False,False
2013,46,21747.0,False,False,False,False,False,False,True,False,False,False
2005,0,96.0,False,False,False,False,False,False,False,True,False,False
2021,118,594.0,False,False,False,False,False,False,False,False,False,False
2020,48,2314.0,False,False,False,False,True,False,False,False,False,False
2021,101,1380.0,False,False,False,False,False,False,False,False,False,False
2020,86,92.0,False,False,False,False,False,False,False,False,False,False
2019,118,12699.0,False,False,False,False,False,False,False,False,False,False
2019,23,555.0,False,False,False,False,True,False,False,False,False,False
2019,99,705.0,False,True,False,False,False,False,False,False,False,False
2012,27,20.0,False,False,False,False,True,False,False,False,False,False
2019,46,224.0,False,False,False,False,True,False,False,False,False,False
2017,72,7120.0,False,False,False,False,False,False,False,False,False,False
2017,20,24.0,False,False,False,False,False,False,True,False,False,False
2018,91,18165.0,False,False,False,False,False,False,False,False,False,False
2019,109,5122.0,False,False,False,False,False,False,False,False,False,False
2019,98,44715.0,False,False,False,False,False,False,False,False,False,False
2018,121,69834.0,False,False,False,True,False,False,False,False,False,False
2015,55,13331.0,False,False,False,False,False,False,True,False,False,False
2016,77,4872.0,False,False,False,False,False,False,False,False,False,False
2019,119,29.0,False,False,False,False,False,False,False,False,False,False
2010,11,156.0,False,False,False,False,False,False,False,False,True,False
2015,117,303.0,False,False,False,False,False,False,False,False,False,False
2004,143,20611.0,False,False,False,True,False,False,False,False,False,False
2021,64,1460.0,False,False,False,False,False,False,False,True,False,False
2017,102,60982.0,False,False,False,False,False,False,False,False,False,False
2015,23,433.0,False,False,False,False,False,False,False,False,False,False
2019,121,4288.0,False,False,False,False,False,False,False,False,False,False
2018,45,1324.0,False,False,False,False,False,False,True,False,False,False
2020,80,9021.0,False,False,False,False,True,False,False,False,False,False
2016,98,1336.0,False,False,False,False,False,False,False,False,False,False
2016,22,42699.0,False,False,False,False,True,False,False,False,False,False
2018,90,4544.0,False,False,False,False,False,False,False,False,False,False
2017,85,30.0,False,False,False,False,True,False,False,False,False,False
2015,42,66488.0,False,False,False,False,True,False,False,False,False,False
2016,90,566.0,False,False,False,False,False,False,False,False,False,False
2019,21,5230.0,False,False,False,False,True,False,False,False,False,False
2019,28,4355.0,False,False,False,False,False,False,True,False,False,False
2017,83,1865.0,False,False,False,False,False,False,False,False,False,False
2014,90,7812.0,False,False,False,False,False,False,False,False,False,False
2020,119,37.0,False,False,False,False,False,False,False,False,False,False
2012,16,16.0,False,False,False,False,False,False,False,False,True,False
2016,101,125720.0,False,False,True,False,False,False,False,False,False,False
2021,23,1383.0,False,False,False,False,False,False,True,False,False,False
2019,60,2627.0,False,False,False,False,False,False,True,False,False,False
2018,90,904.0,False,False,False,False,False,False,False,False,False,False
2018,93,14876.0,False,False,False,False,False,False,False,False,False,False
2013,105,3357.0,False,False,False,False,False,False,False,False,False,False
2018,93,1416.0,False,False,False,False,False,False,False,False,False,False
2016,95,152791.0,False,True,False,False,False,False,False,False,False,False
2019,97,9200.0,False,False,False,True,False,False,False,False,False,False
2019,106,2012.0,False,False,False,True,False,False,False,False,False,False
2018,105,43.0,False,False,False,False,False,False,False,False,False,False
2021,46,50140.0,False,False,False,False,False,False,True,False,False,False
2019,44,5963.0,False,False,False,False,True,False,False,False,False,False
1997,101,142696.0,False,False,False,True,False,False,False,False,False,False
2020,44,1357.0,False,False,False,False,False,False,False,False,False,False
2018,122,723.0,False,False,False,False,False,False,False,False,False,False
2012,24,8052.0,False,False,False,False,True,False,False,False,False,False
2017,93,21632.0,False,False,False,True,False,False,False,False,False,False
2018,130,23016.0,False,True,False,False,False,False,False,False,False,False
2019,110,57.0,False,False,False,False,False,False,False,False,False,False
2020,44,716.0,False,False,False,False,False,False,False,False,False,False
2009,55,1740.0,False,False,False,False,False,False,True,False,False,False
2021,38,263.0,False,False,False,False,False,False,True,False,False,False
2022,47,8.0,False,False,False,False,False,False,True,False,False,False
2015,11,891.0,False,False,False,False,False,False,False,False,True,False
2022,104,2913.0,False,False,False,False,False,False,False,False,False,False
2008,130,1115.0,False,False,False,False,False,False,False,False,False,False
2019,58,2201.0,False,False,False,False,False,False,False,False,False,False
2018,59,144.0,False,False,False,True,False,False,False,False,False,False
2017,98,1330.0,False,False,False,False,False,False,False,False,False,False
2019,107,6071.0,False,False,False,False,False,False,False,False,False,False
2019,92,4911.0,False,False,False,False,False,False,False,False,False,False
2020,94,1773.0,False,False,False,False,False,False,False,False,False,False
2020,0,456.0,False,False,False,False,False,False,False,False,False,False
2021,94,4465.0,False,False,False,False,False,False,False,False,False,False
2017,96,6251.0,False,False,False,False,False,False,False,False,False,False
2016,107,2667.0,False,False,False,False,False,False,False,False,False,False
2020,38,136.0,False,False,False,False,False,False,False,False,False,False
2013,150,3838.0,False,False,False,False,False,False,False,False,False,False
2017,84,1436.0,False,False,False,True,False,False,False,False,False,False
2018,61,172.0,False,False,False,False,False,False,False,False,False,False
2018,18,153.0,False,False,False,False,False,False,False,False,False,False
2020,30,2129.0,False,False,False,False,True,False,False,False,False,False
2012,42,425716.0,False,False,False,False,True,False,False,False,False,False
2018,62,214.0,False,False,False,False,False,False,False,False,False,False
2020,142,37462.0,False,False,False,True,False,False,False,False,False,False
2012,22,1462.0,False,False,False,False,True,False,False,False,False,False
2005,107,8536.0,False,False,False,False,False,False,False,False,False,False
2019,53,40535.0,False,False,False,False,False,False,True,False,False,False
2016,60,6925.0,False,False,False,False,False,False,False,False,False,False
2012,125,359.0,False,False,True,False,False,False,False,False,False,False
2019,112,2622.0,False,False,False,False,False,False,False,False,False,False
2019,84,6704.0,False,False,False,False,False,False,False,False,False,False
2010,95,79.0,False,False,False,False,False,False,False,False,False,False
1994,26,9708.0,False,False,False,False,False,False,False,False,True,False
2007,21,720.0,False,False,False,False,False,False,False,False,False,False
2020,94,79674.0,False,False,True,False,False,False,False,False,False,False
2015,108,5031.0,False,False,True,False,False,False,False,False,False,False
2021,96,243.0,False,False,False,False,False,False,False,False,False,False
2019,23,148.0,False,False,False,False,False,False,False,False,True,False
2018,134,362.0,False,False,False,False,False,False,False,False,False,False
2022,23,1302.0,False,False,False,False,False,False,True,False,False,False
2017,89,8451.0,False,False,True,False,False,False,False,False,False,False
2012,22,2723.0,False,False,False,False,False,False,True,False,False,False
2017,43,559.0,False,False,False,False,False,False,False,False,False,False
2020,83,2016.0,False,False,False,False,False,False,False,False,False,False
2019,45,7154.0,False,False,False,False,False,False,True,False,False,False
2020,23,78.0,False,False,False,False,False,False,False,False,True,False
2017,35,1770.0,False,False,False,False,False,False,True,False,False,False
2019,3,14.0,False,False,False,False,False,False,False,False,False,True
2014,14,30.0,False,False,False,False,False,False,False,True,False,False
2019,103,1320.0,False,False,False,False,False,False,False,False,False,False
2020,66,2764.0,False,False,False,False,False,False,False,False,False,False
2018,88,72.0,False,False,False,False,False,False,False,False,False,False
2019,50,2560.0,False,False,False,False,True,False,False,False,False,False
2016,97,230.0,False,True,False,False,False,False,False,False,False,False
2017,85,2271.0,False,False,False,False,False,False,False,False,False,False
2019,24,1172.0,False,False,False,False,False,False,True,False,False,False
2022,102,144.0,False,False,False,True,False,False,False,False,False,False
2015,122,491.0,False,False,False,False,False,False,False,False,False,False
2011,104,309.0,False,False,False,False,False,False,False,False,False,False
2020,94,4905.0,False,False,False,False,False,False,False,False,False,False
2014,43,22563.0,False,False,False,False,True,False,False,False,False,False
2021,92,4890.0,False,False,False,False,False,False,False,False,False,False
2003,97,117986.0,False,False,False,True,False,False,False,False,False,False
2018,91,732.0,False,False,False,False,False,False,False,False,False,False
2020,124,26368.0,False,False,False,False,False,False,False,False,False,False
2021,45,857.0,False,False,False,False,False,False,False,True,False,False
2016,61,3663.0,False,False,False,False,False,False,False,True,False,False
2014,25,22.0,False,False,False,False,False,True,False,False,False,False
2018,100,1282.0,False,False,False,False,False,False,False,False,False,False
2015,138,3137.0,False,False,False,False,False,False,False,False,False,False
2018,82,3686.0,False,True,False,False,False,False,False,False,False,False
2020,104,2616.0,False,False,False,False,False,False,False,False,False,False
2020,24,4635.0,False,False,False,False,False,False,True,False,False,False
2021,83,4057.0,False,False,False,True,False,False,False,False,False,False
2018,45,3921.0,False,False,False,False,True,False,False,False,False,False
2022,41,973.0,False,False,False,False,False,False,True,False,False,False
2021,97,1727.0,False,False,False,False,False,False,False,False,False,False
2016,84,218.0,False,False,False,False,True,False,False,False,False,False
2021,125,58190.0,False,False,False,True,False,False,False,False,False,False
2018,90,525.0,False,False,False,False,False,False,False,False,False,False
2018,61,1759.0,False,False,False,False,False,False,True,False,False,False
2018,49,105.0,False,False,False,False,False,False,False,False,False,False
2021,101,2774.0,False,False,False,False,False,False,False,False,False,False
2020,123,91043.0,False,False,True,False,False,False,False,False,False,False
2017,67,2501.0,False,False,False,False,True,False,False,False,False,False
2019,106,52180.0,False,False,True,False,False,False,False,False,False,False
2021,112,3282.0,False,False,False,False,False,False,False,False,False,False
2020,55,62.0,False,False,False,False,False,False,True,False,False,False
2019,61,2131.0,False,False,False,False,True,False,False,False,False,False
2017,89,314.0,False,False,False,False,False,False,True,False,False,False
2019,98,552.0,False,False,False,False,False,False,False,False,False,False
2015,60,195.0,False,False,False,False,True,False,False,False,False,False
2020,105,36.0,False,False,False,False,False,False,False,False,False,False
2019,44,19398.0,False,False,False,False,False,False,True,False,False,False
2018,104,2512.0,False,False,False,False,False,False,False,False,False,False
2010,167,17555.0,False,True,False,False,False,False,False,False,False,False
2015,85,2965.0,False,False,False,False,False,False,False,False,False,False
2021,69,534.0,False,False,False,False,True,False,False,False,False,False
2020,104,339.0,False,False,False,False,False,False,False,False,False,False
2019,59,10286.0,False,False,False,False,True,False,False,False,False,False
2021,132,1282.0,False,False,False,False,False,False,False,False,False,False
2019,46,691.0,False,False,False,False,False,False,False,False,False,False
2002,169,8309.0,False,False,False,False,False,False,False,False,False,False
2017,111,55.0,False,False,False,False,False,False,False,False,False,False
2005,85,778.0,False,False,False,False,False,False,False,False,False,False
2021,69,4485.0,False,False,False,False,False,False,False,False,False,False
2013,62,74.0,False,False,False,False,False,False,False,False,False,False
2016,90,382.0,False,False,False,False,False,False,False,False,False,False
2014,104,1696.0,False,False,False,False,False,False,False,False,False,False
2018,40,2419.0,False,False,False,False,False,False,False,False,False,False
2015,30,70087.0,False,False,False,False,False,False,True,False,False,False
2018,106,2554.0,False,False,False,False,False,False,False,False,False,False
1993,22,21949.0,False,False,False,False,False,False,False,False,False,True
2011,93,2281.0,False,False,False,False,False,False,False,False,False,False
2021,104,3948.0,False,False,False,False,False,False,False,False,False,False
2020,57,3419.0,False,False,False,False,False,False,False,False,False,False
2012,63,16.0,False,False,False,False,False,False,False,False,False,False
1998,108,118811.0,False,False,False,True,False,False,False,False,False,False
2022,60,374.0,False,False,False,False,False,False,False,False,False,False
2022,92,796.0,False,False,False,False,False,False,False,False,False,False
2021,89,993.0,False,False,False,True,False,False,False,False,False,False
2008,125,1156.0,False,False,False,False,False,False,False,False,False,False
2022,27,4761.0,False,False,False,False,False,False,True,False,False,False
2020,43,291.0,False,False,False,False,False,True,False,False,False,False
2019,65,130.0,False,False,False,False,False,False,False,False,False,False
2013,41,459.0,False,False,False,False,True,False,False,False,False,False
2013,123,465254.0,False,False,False,True,False,False,False,False,False,False
2021,80,7726.0,False,False,False,False,False,False,False,False,False,False
1969,30,72895.0,False,False,False,False,True,False,False,False,False,False
2020,54,7655.0,False,False,False,False,False,False,True,False,False,False
2020,108,4144.0,False,False,True,False,False,False,False,False,False,False
2018,82,1627.0,False,False,False,False,False,False,False,False,False,False
2018,8,416.0,False,False,False,False,False,False,False,False,False,True
2019,139,3334.0,False,False,False,False,False,False,False,False,False,False
2021,109,8223.0,False,False,False,False,False,False,False,False,False,False
2016,118,267.0,False,False,False,False,False,False,False,False,False,False
2015,30,48435.0,False,False,False,False,False,False,True,False,False,False
2019,110,3767.0,False,False,False,False,False,False,False,False,False,False
2007,98,1641.0,False,False,False,False,False,False,False,False,False,False
2020,92,1854.0,False,False,False,False,False,False,False,False,False,False
2020,90,4281.0,False,False,False,False,False,False,False,False,False,False
2019,138,1723.0,False,False,False,False,False,False,False,False,False,False
2012,60,330.0,False,False,False,False,False,False,False,False,False,False
2017,100,1933.0,False,False,False,True,False,False,False,False,False,False
2017,126,4126.0,False,False,False,False,False,False,False,False,False,False
2021,30,311.0,False,False,False,False,False,False,True,False,False,False
2016,98,72460.0,False,False,False,True,False,False,False,False,False,False
2013,91,23917.0,False,True,False,False,False,False,False,False,False,False
2018,16,148.0,False,False,False,False,False,False,True,False,False,False
2022,100,2122.0,False,False,True,False,False,False,False,False,False,False
2020,95,671.0,False,False,False,False,False,False,False,False,False,False
2018,72,848.0,False,True,False,False,False,False,False,False,False,False
2019,155,693.0,False,False,False,False,False,False,False,False,False,False
2021,34,1976.0,False,False,False,False,False,False,True,False,False,False
2019,96,2182.0,False,False,False,False,False,False,False,False,False,False
2017,140,275.0,False,False,False,False,False,False,False,False,False,False
2008,67,461.0,False,False,False,False,False,True,False,False,False,False
2018,13,26.0,False,False,False,False,False,False,False,False,True,False
2018,89,13290.0,False,False,False,False,False,False,False,False,False,False
2007,137,8043.0,False,False,False,True,False,False,False,False,False,False
2017,61,1324.0,False,False,False,False,False,False,False,False,False,False
2019,93,45.0,False,False,False,False,False,False,False,False,False,False
2020,76,21104.0,False,False,False,False,False,False,True,False,False,False
2012,94,950.0,False,False,False,False,False,False,False,False,False,False
2020,87,316.0,False,True,False,False,False,False,False,False,False,False
2015,35,12.0,False,False,False,False,False,False,True,False,False,False
2017,104,2550.0,False,False,False,False,False,False,False,False,False,False
1993,96,33128.0,False,True,False,False,False,False,False,False,False,False
2019,113,314049.0,False,False,False,True,False,False,False,False,False,False
2015,116,272.0,False,False,False,False,False,False,False,False,False,False
2017,126,121.0,False,False,False,False,False,False,False,False,False,False
2021,103,15.0,False,False,False,False,False,False,False,False,False,False
2021,97,3436.0,False,False,False,False,False,False,False,False,False,False
2019,83,1410.0,False,False,False,False,False,False,False,False,False,False
2018,84,994.0,False,False,False,False,False,False,False,False,False,False
2017,82,19951.0,False,False,False,True,False,False,False,False,False,False
2008,119,6309.0,False,False,True,False,False,False,False,False,False,False
2018,101,27622.0,False,False,False,False,False,False,False,False,False,False
2017,22,2664.0,False,False,False,False,False,False,True,False,False,False
2000,25,15823.0,False,False,False,False,True,False,False,False,False,False
2020,47,7376.0,False,False,False,False,False,False,False,True,False,False
2019,29,13670.0,False,False,False,False,False,False,True,False,False,False
2021,37,727.0,False,False,False,False,False,False,True,False,False,False
2018,100,854.0,False,False,False,False,False,False,False,False,False,False
2014,123,1671.0,False,False,False,False,False,False,False,False,False,False
2018,22,5927.0,False,False,False,False,False,False,False,False,False,True
1998,160,129.0,False,False,False,False,False,False,False,False,False,False
2013,24,11.0,False,False,False,False,False,False,False,False,False,False
2011,105,125098.0,False,False,False,True,False,False,False,False,False,False
2021,96,681.0,False,False,False,False,False,False,False,False,False,False
2007,105,274.0,False,False,False,False,False,False,False,False,False,False
2019,36,121.0,False,False,False,False,False,False,False,True,False,False
2002,117,214461.0,False,False,False,True,False,False,False,False,False,False
2019,80,4200.0,False,False,False,False,False,False,False,False,False,False
2021,45,445.0,False,False,False,False,False,False,False,False,False,False
2013,19,593.0,False,False,False,False,False,False,False,True,False,False
2018,89,1010.0,False,False,False,False,False,False,False,False,False,False
2021,45,327.0,False,False,False,False,False,False,True,False,False,False
2014,95,365.0,False,False,False,True,False,False,False,False,False,False
2017,93,1545.0,False,True,False,False,False,False,False,False,False,False
2017,22,2053.0,False,False,False,False,False,False,False,False,False,False
2015,119,180805.0,False,False,False,True,False,False,False,False,False,False
1968,68,1117.0,False,False,False,False,False,False,False,False,False,False
2020,43,29164.0,False,False,False,False,False,False,True,False,False,False
2022,69,982.0,False,False,False,False,True,False,False,False,False,False
2022,81,215.0,False,False,False,False,False,False,False,False,False,False
2012,150,2433.0,False,False,False,False,False,False,False,False,False,False
2020,100,6052.0,False,True,False,False,False,False,False,False,False,False
2021,135,25771.0,False,False,False,False,False,False,False,False,False,False
2014,21,15627.0,False,False,False,False,True,False,False,False,False,False
2021,73,2534.0,False,False,False,False,False,False,False,False,False,False
1995,156,248.0,False,False,False,False,False,False,False,False,False,False
2019,24,4719.0,False,False,False,False,False,False,True,False,False,False
2018,60,140.0,False,False,False,False,False,False,False,False,False,False
2009,161,5121.0,False,False,False,True,False,False,False,False,False,False
2020,104,10544.0,False,False,True,False,False,False,False,False,False,False
2015,88,160.0,False,False,False,False,False,False,False,False,False,False
2014,132,3708.0,False,False,False,True,False,False,False,False,False,False
2020,109,4578.0,False,False,True,False,False,False,False,False,False,False
2022,112,630.0,False,False,False,False,False,False,False,False,False,False
2013,112,28204.0,False,False,False,True,False,False,False,False,False,False
2021,92,966.0,False,False,False,False,False,False,False,False,False,False
2017,119,889.0,False,False,False,False,False,False,False,False,False,False
2021,110,64.0,False,False,False,False,False,False,False,False,False,False
2021,123,9819.0,False,True,False,False,False,False,False,False,False,False
2021,134,9912.0,False,False,False,False,False,False,False,False,False,False
2016,25,5468.0,False,False,False,False,True,False,False,False,False,False
2016,21,603.0,False,False,False,False,False,False,False,False,False,True
2019,128,2254.0,False,False,False,False,False,False,False,False,False,False
2021,112,557.0,False,False,False,False,False,False,False,False,False,False
2016,94,10764.0,False,True,False,False,False,False,False,False,False,False
2021,99,153.0,False,False,False,False,False,False,False,False,False,False
1996,21,3713.0,False,False,False,False,False,False,False,True,False,False
2020,145,2721.0,False,False,False,False,False,False,False,False,False,False
2014,90,24845.0,False,False,False,False,False,False,False,False,False,False
2019,95,384.0,False,False,False,False,False,False,False,False,False,False
2020,105,29571.0,False,False,False,True,False,False,False,False,False,False
2017,140,1032.0,False,False,False,False,False,False,False,False,False,False
2019,46,972.0,False,False,False,False,True,False,False,False,False,False
2022,52,2062.0,False,False,False,False,False,False,True,False,False,False
2021,93,258.0,False,False,False,False,False,False,False,False,False,False
2018,106,109.0,False,False,False,False,False,False,False,False,False,False
2017,105,736.0,False,True,False,False,False,False,False,False,False,False
2000,48,24368.0,False,False,False,False,False,False,False,True,False,False
2018,90,642.0,False,False,False,False,False,False,False,False,False,False
2019,96,33724.0,False,False,True,False,False,False,False,False,False,False
2001,24,38046.0,False,False,False,False,False,False,False,False,False,True
2019,122,670.0,False,False,False,False,False,False,False,False,False,False
2019,141,81.0,False,False,False,False,False,False,False,False,False,False
2016,45,642.0,False,False,False,False,False,False,True,False,False,False
2015,106,3170.0,False,True,False,False,False,False,False,False,False,False
2022,118,3820.0,False,False,False,True,False,False,False,False,False,False
2021,85,1349.0,False,False,False,True,False,False,False,False,False,False
2020,95,807.0,False,False,False,False,False,False,False,False,False,False
2015,42,143.0,False,False,False,False,True,False,False,False,False,False
2019,50,8508.0,False,False,False,False,False,False,False,False,False,False
2021,54,44573.0,False,False,False,False,True,False,False,False,False,False
2016,56,190878.0,False,False,False,False,False,False,True,False,False,False
2018,125,5293.0,False,False,True,False,False,False,False,False,False,False
2016,116,371.0,False,False,False,False,False,False,False,False,False,False
2019,59,15135.0,False,False,False,False,False,False,True,False,False,False
2017,119,3826.0,False,False,False,False,False,False,False,False,False,False
2019,102,85.0,False,False,False,False,False,False,False,False,False,False
2020,54,5597.0,False,False,False,False,False,False,True,False,False,False
2021,85,13913.0,False,False,False,True,False,False,False,False,False,False
2020,30,873.0,False,False,False,False,False,True,False,False,False,False
2018,48,442.0,False,False,False,False,False,False,True,False,False,False
2022,25,68.0,False,False,False,False,False,False,False,False,True,False
2019,40,687.0,False,False,False,False,False,False,True,False,False,False
2021,113,252.0,False,False,False,True,False,False,False,False,False,False
2009,135,812.0,False,True,False,False,False,False,False,False,False,False
2010,121,681286.0,False,False,True,False,False,False,False,False,False,False
2020,100,3365.0,False,False,True,False,False,False,False,False,False,False
2019,112,860.0,False,False,False,False,False,False,False,False,False,False
2018,29,58639.0,False,False,False,False,True,False,False,False,False,False
2021,23,4963.0,False,False,False,False,False,False,True,False,False,False
2021,93,281.0,False,False,False,False,False,False,False,False,False,False
2018,125,4367.0,False,False,False,True,False,False,False,False,False,False
2018,100,29773.0,False,False,False,True,False,False,False,False,False,False
2018,78,717.0,False,False,False,True,False,False,False,False,False,False
2008,94,2482.0,False,False,False,False,False,False,False,False,False,False
2018,97,48215.0,False,False,True,False,False,False,False,False,False,False
2017,130,128600.0,False,False,False,True,False,False,False,False,False,False
2018,77,71.0,False,False,False,False,False,False,False,False,False,False
2019,113,36805.0,False,False,False,False,False,False,False,False,False,False
2000,112,130099.0,False,False,False,True,False,False,False,False,False,False
2017,112,16459.0,False,False,False,False,False,False,False,False,False,False
2015,51,2784.0,False,False,False,False,False,False,True,False,False,False
2018,95,1444.0,False,False,False,False,False,False,False,False,False,False
2011,21,216209.0,False,False,False,False,True,False,False,False,False,False
2017,123,120311.0,False,False,False,True,False,False,False,False,False,False
2018,59,292.0,False,False,False,False,True,False,False,False,False,False
2019,80,129.0,False,False,False,False,True,False,False,False,False,False
2019,112,466.0,False,False,False,False,False,False,False,False,False,False
2015,48,4622.0,False,False,False,False,False,False,True,False,False,False
2019,34,3529.0,False,False,False,False,False,False,False,True,False,False
2008,57,84.0,False,False,False,False,False,False,False,False,False,False
2019,20,1956.0,False,False,False,False,False,False,True,False,False,False
2017,104,9154.0,False,False,False,False,False,False,False,False,False,False
1991,100,341.0,False,False,False,False,False,False,False,False,False,False
2018,124,521.0,False,False,False,False,False,False,False,False,False,False
2018,94,11281.0,False,False,False,False,False,False,False,False,False,False
2019,103,451.0,False,False,False,False,False,False,False,False,False,False
2012,65,1936.0,False,False,False,False,False,False,False,False,False,False
2021,24,4358.0,False,False,False,False,True,False,False,False,False,False
2019,23,29.0,False,False,False,False,False,False,False,False,False,False
2020,103,10198.0,False,False,False,False,False,False,False,False,False,False
1993,126,2177.0,False,False,True,False,False,False,False,False,False,False
2020,93,5809.0,True,False,False,False,False,False,False,False,False,False
2021,32,335.0,False,False,False,False,False,False,True,False,False,False
2018,42,9704.0,False,False,False,False,True,False,False,False,False,False
2017,156,3906.0,False,False,True,False,False,False,False,False,False,False
2015,106,183.0,False,False,False,False,False,False,False,False,False,False
